pollster,state,start_date,end_date,sample_size,party,answer,candidate_name,pct,votes
National Public Affairs,Ohio,5/28/24,5/29/24,802.0,GRE,Stein,Jill Stein,3.0,24.0
National Public Affairs,Ohio,5/28/24,5/29/24,802.0,IND,West,Cornel West,2.0,16.0
Morning Consult,,5/28/24,5/29/24,3996.0,DEM,Biden,Joe Biden,45.0,1798.0
Morning Consult,,5/28/24,5/29/24,3996.0,REP,Trump,Donald Trump,45.0,1798.0
Morning Consult,,5/27/24,5/29/24,4000.0,DEM,Biden,Joe Biden,42.0,1680.0
Morning Consult,,5/27/24,5/29/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Morning Consult,,5/26/24,5/28/24,10721.0,DEM,Biden,Joe Biden,42.0,4503.0
Morning Consult,,5/26/24,5/28/24,10721.0,REP,Trump,Donald Trump,44.0,4717.0
YouGov,,5/25/24,5/28/24,1547.0,DEM,Biden,Joe Biden,40.0,619.0
YouGov,,5/25/24,5/28/24,1547.0,REP,Trump,Donald Trump,41.0,634.0
YouGov,,5/25/24,5/28/24,1547.0,IND,Kennedy,Robert F. Kennedy,4.0,62.0
YouGov,,5/25/24,5/28/24,1547.0,IND,West,Cornel West,1.0,15.0
YouGov,,5/25/24,5/28/24,1547.0,GRE,Stein,Jill Stein,1.0,15.0
Morning Consult,,5/25/24,5/27/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/25/24,5/27/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Emerson,,5/24/24,5/27/24,1000.0,DEM,Biden,Joe Biden,41.0,410.0
Emerson,,5/24/24,5/27/24,1000.0,REP,Trump,Donald Trump,41.0,410.0
Leger,,5/24/24,5/26/24,883.0,DEM,Biden,Joe Biden,42.0,371.0
Leger,,5/24/24,5/26/24,883.0,REP,Trump,Donald Trump,43.0,380.0
Leger,,5/24/24,5/26/24,883.0,DEM,Biden,Joe Biden,37.0,327.0
Leger,,5/24/24,5/26/24,883.0,REP,Trump,Donald Trump,39.0,344.0
Leger,,5/24/24,5/26/24,883.0,IND,Kennedy,Robert F. Kennedy,9.0,79.0
Leger,,5/24/24,5/26/24,883.0,GRE,Stein,Jill Stein,2.0,18.0
Leger,,5/24/24,5/26/24,883.0,IND,West,Cornel West,2.0,18.0
Morning Consult,,5/24/24,5/26/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/24/24,5/26/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Morning Consult,,5/23/24,5/25/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/23/24,5/25/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
The Tyson Group,Nevada,5/22/24,5/25/24,601.0,DEM,Biden,Joe Biden,37.0,222.0
The Tyson Group,Nevada,5/22/24,5/25/24,601.0,REP,Trump,Donald Trump,40.0,240.0
The Tyson Group,Nevada,5/22/24,5/25/24,601.0,IND,Kennedy,Robert F. Kennedy,9.0,54.0
The Tyson Group,Nevada,5/22/24,5/25/24,601.0,IND,West,Cornel West,2.0,12.0
The Tyson Group,Nevada,5/22/24,5/25/24,601.0,GRE,Stein,Jill Stein,1.0,6.0
The Tyson Group,Nevada,5/22/24,5/25/24,601.0,DEM,Biden,Joe Biden,44.0,264.0
The Tyson Group,Nevada,5/22/24,5/25/24,601.0,REP,Trump,Donald Trump,47.0,282.0
Morning Consult,,5/22/24,5/24/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/22/24,5/24/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Emerson,,5/21/24,5/23/24,1100.0,DEM,Biden,Joe Biden,49.9,549.0
Emerson,,5/21/24,5/23/24,1100.0,REP,Trump,Donald Trump,50.1,551.0
Emerson,,5/21/24,5/23/24,1100.0,DEM,Biden,Joe Biden,38.7,426.0
Emerson,,5/21/24,5/23/24,1100.0,REP,Trump,Donald Trump,43.8,482.0
Emerson,,5/21/24,5/23/24,1100.0,IND,Kennedy,Robert F. Kennedy,5.9,65.0
Emerson,,5/21/24,5/23/24,1100.0,IND,West,Cornel West,1.0,11.0
Emerson,,5/21/24,5/23/24,1100.0,GRE,Stein,Jill Stein,0.9,10.0
McLaughlin,,5/21/24,5/23/24,1000.0,DEM,Biden,Joe Biden,44.0,440.0
McLaughlin,,5/21/24,5/23/24,1000.0,REP,Trump,Donald Trump,46.0,460.0
McLaughlin,,5/21/24,5/23/24,1000.0,DEM,Biden,Joe Biden,38.0,380.0
McLaughlin,,5/21/24,5/23/24,1000.0,REP,Trump,Donald Trump,42.0,420.0
McLaughlin,,5/21/24,5/23/24,1000.0,IND,Kennedy,Robert F. Kennedy,9.0,90.0
McLaughlin,,5/21/24,5/23/24,1000.0,GRE,Stein,Jill Stein,2.0,20.0
McLaughlin,,5/21/24,5/23/24,1000.0,IND,West,Cornel West,2.0,20.0
McLaughlin,,5/21/24,5/23/24,1000.0,LIB,Mapstead,Lars Mapstead,1.0,10.0
Marist,,5/21/24,5/23/24,1122.0,DEM,Biden,Joe Biden,50.0,561.0
Marist,,5/21/24,5/23/24,1122.0,REP,Trump,Donald Trump,48.0,539.0
Marist,,5/21/24,5/23/24,1122.0,DEM,Biden,Joe Biden,40.0,449.0
Marist,,5/21/24,5/23/24,1122.0,REP,Trump,Donald Trump,44.0,494.0
Marist,,5/21/24,5/23/24,1122.0,IND,Kennedy,Robert F. Kennedy,8.0,90.0
Marist,,5/21/24,5/23/24,1122.0,IND,West,Cornel West,2.0,22.0
Marist,,5/21/24,5/23/24,1122.0,GRE,Stein,Jill Stein,3.0,34.0
Morning Consult,,5/21/24,5/23/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/21/24,5/23/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Morning Consult,,5/20/24,5/22/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/20/24,5/22/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Iron Light,Nebraska CD-2,5/17/24,5/22/24,400.0,DEM,Biden,Joe Biden,42.0,168.0
Iron Light,Nebraska CD-2,5/17/24,5/22/24,400.0,REP,Trump,Donald Trump,37.0,148.0
Iron Light,Nebraska CD-2,5/17/24,5/22/24,400.0,IND,Kennedy,Robert F. Kennedy,13.0,52.0
Mitchell,Michigan,5/20/24,5/21/24,697.0,DEM,Biden,Joe Biden,47.0,328.0
Mitchell,Michigan,5/20/24,5/21/24,697.0,REP,Trump,Donald Trump,49.0,342.0
Mitchell,Michigan,5/20/24,5/21/24,697.0,DEM,Biden,Joe Biden,45.0,314.0
Mitchell,Michigan,5/20/24,5/21/24,697.0,REP,Trump,Donald Trump,46.0,321.0
Mitchell,Michigan,5/20/24,5/21/24,697.0,IND,Kennedy,Robert F. Kennedy,5.0,35.0
Mitchell,Michigan,5/20/24,5/21/24,697.0,GRE,Stein,Jill Stein,1.0,7.0
Mitchell,Michigan,5/20/24,5/21/24,697.0,IND,West,Cornel West,1.0,7.0
YouGov,,5/19/24,5/21/24,1560.0,DEM,Biden,Joe Biden,40.0,624.0
YouGov,,5/19/24,5/21/24,1560.0,REP,Trump,Donald Trump,41.0,640.0
YouGov,,5/19/24,5/21/24,1560.0,IND,Kennedy,Robert F. Kennedy,5.0,78.0
YouGov,,5/19/24,5/21/24,1560.0,IND,West,Cornel West,1.0,16.0
YouGov,,5/19/24,5/21/24,1560.0,GRE,Stein,Jill Stein,1.0,16.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,609.0,DEM,Biden,Joe Biden,40.9,249.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,609.0,REP,Trump,Donald Trump,41.2,251.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,501.0,DEM,Biden,Joe Biden,45.1,226.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,501.0,REP,Trump,Donald Trump,43.2,216.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,609.0,DEM,Biden,Joe Biden,36.6,223.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,609.0,REP,Trump,Donald Trump,38.8,236.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,609.0,IND,Kennedy,Robert F. Kennedy,9.1,55.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,501.0,DEM,Biden,Joe Biden,39.3,197.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,501.0,REP,Trump,Donald Trump,42.8,214.0
Florida Atlantic University/Mainstreet Research,Arizona,5/19/24,5/21/24,501.0,IND,Kennedy,Robert F. Kennedy,7.2,36.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,522.0,DEM,Biden,Joe Biden,41.5,217.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,522.0,REP,Trump,Donald Trump,49.6,259.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,494.0,DEM,Biden,Joe Biden,42.9,212.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,494.0,REP,Trump,Donald Trump,51.2,253.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,522.0,DEM,Biden,Joe Biden,39.8,208.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,522.0,REP,Trump,Donald Trump,44.0,230.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,522.0,IND,Kennedy,Robert F. Kennedy,8.6,45.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,494.0,DEM,Biden,Joe Biden,40.0,198.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,494.0,REP,Trump,Donald Trump,46.2,228.0
Florida Atlantic University/Mainstreet Research,Nevada,5/19/24,5/21/24,494.0,IND,Kennedy,Robert F. Kennedy,7.9,39.0
Morning Consult,,5/19/24,5/21/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/19/24,5/21/24,4000.0,REP,Trump,Donald Trump,45.0,1800.0
Iron Light,Nevada,5/17/24,5/21/24,600.0,DEM,Biden,Joe Biden,34.0,204.0
Iron Light,Nevada,5/17/24,5/21/24,600.0,REP,Trump,Donald Trump,37.0,222.0
Iron Light,Nevada,5/17/24,5/21/24,600.0,IND,Kennedy,Robert F. Kennedy,15.0,90.0
Bullfinch,,5/16/24,5/21/24,1200.0,DEM,Biden,Joe Biden,37.0,444.0
Bullfinch,,5/16/24,5/21/24,1200.0,REP,Trump,Donald Trump,42.0,504.0
Bullfinch,,5/16/24,5/21/24,1200.0,IND,Kennedy,Robert F. Kennedy,13.0,156.0
Bullfinch,,5/16/24,5/21/24,1000.0,DEM,Biden,Joe Biden,39.0,390.0
Bullfinch,,5/16/24,5/21/24,1000.0,REP,Trump,Donald Trump,42.0,420.0
Bullfinch,,5/16/24,5/21/24,1000.0,IND,Kennedy,Robert F. Kennedy,13.0,130.0
Bullfinch,,5/16/24,5/21/24,1200.0,DEM,Biden,Joe Biden,43.0,516.0
Bullfinch,,5/16/24,5/21/24,1200.0,REP,Trump,Donald Trump,47.0,564.0
Bullfinch,,5/16/24,5/21/24,1000.0,DEM,Biden,Joe Biden,45.0,450.0
Bullfinch,,5/16/24,5/21/24,1000.0,REP,Trump,Donald Trump,47.0,470.0
Bullfinch,,5/16/24,5/21/24,1200.0,DEM,Biden,Joe Biden,36.0,432.0
Bullfinch,,5/16/24,5/21/24,1200.0,REP,Trump,Donald Trump,41.0,492.0
Bullfinch,,5/16/24,5/21/24,1200.0,IND,Kennedy,Robert F. Kennedy,11.0,132.0
Bullfinch,,5/16/24,5/21/24,1200.0,IND,West,Cornel West,2.0,24.0
Bullfinch,,5/16/24,5/21/24,1200.0,GRE,Stein,Jill Stein,2.0,24.0
Bullfinch,,5/16/24,5/21/24,1000.0,DEM,Biden,Joe Biden,37.0,370.0
Bullfinch,,5/16/24,5/21/24,1000.0,REP,Trump,Donald Trump,41.0,410.0
Bullfinch,,5/16/24,5/21/24,1000.0,IND,Kennedy,Robert F. Kennedy,10.0,100.0
Bullfinch,,5/16/24,5/21/24,1000.0,IND,West,Cornel West,2.0,20.0
Bullfinch,,5/16/24,5/21/24,1000.0,GRE,Stein,Jill Stein,2.0,20.0
P2 Insights,Arizona,5/13/24,5/21/24,650.0,DEM,Biden,Joe Biden,38.0,247.0
P2 Insights,Arizona,5/13/24,5/21/24,650.0,REP,Trump,Donald Trump,41.0,266.0
P2 Insights,Arizona,5/13/24,5/21/24,650.0,IND,Kennedy,Robert F. Kennedy,9.0,58.0
P2 Insights,Georgia,5/13/24,5/21/24,650.0,DEM,Biden,Joe Biden,39.0,254.0
P2 Insights,Georgia,5/13/24,5/21/24,650.0,REP,Trump,Donald Trump,43.0,280.0
P2 Insights,Georgia,5/13/24,5/21/24,650.0,IND,Kennedy,Robert F. Kennedy,7.0,46.0
P2 Insights,Michigan,5/13/24,5/21/24,650.0,DEM,Biden,Joe Biden,37.0,240.0
P2 Insights,Michigan,5/13/24,5/21/24,650.0,REP,Trump,Donald Trump,45.0,292.0
P2 Insights,Michigan,5/13/24,5/21/24,650.0,IND,Kennedy,Robert F. Kennedy,7.0,46.0
P2 Insights,Nevada,5/13/24,5/21/24,650.0,DEM,Biden,Joe Biden,40.0,260.0
P2 Insights,Nevada,5/13/24,5/21/24,650.0,REP,Trump,Donald Trump,41.0,266.0
P2 Insights,Nevada,5/13/24,5/21/24,650.0,IND,Kennedy,Robert F. Kennedy,9.0,58.0
P2 Insights,Wisconsin,5/13/24,5/21/24,650.0,DEM,Biden,Joe Biden,42.0,273.0
P2 Insights,Wisconsin,5/13/24,5/21/24,650.0,REP,Trump,Donald Trump,44.0,286.0
P2 Insights,Wisconsin,5/13/24,5/21/24,650.0,IND,Kennedy,Robert F. Kennedy,7.0,46.0
Roanoke College,Virginia,5/12/24,5/21/24,711.0,DEM,Biden,Joe Biden,42.0,299.0
Roanoke College,Virginia,5/12/24,5/21/24,711.0,REP,Trump,Donald Trump,42.0,299.0
Roanoke College,Virginia,5/12/24,5/21/24,711.0,DEM,Biden,Joe Biden,40.0,284.0
Roanoke College,Virginia,5/12/24,5/21/24,711.0,REP,Trump,Donald Trump,38.0,270.0
Roanoke College,Virginia,5/12/24,5/21/24,711.0,IND,Kennedy,Robert F. Kennedy,8.0,57.0
Roanoke College,Virginia,5/12/24,5/21/24,711.0,GRE,Stein,Jill Stein,3.0,21.0
ActiVote,,5/6/24,5/21/24,1081.0,DEM,Biden,Joe Biden,48.9,529.0
ActiVote,,5/6/24,5/21/24,1081.0,REP,Trump,Donald Trump,51.1,552.0
ActiVote,,5/6/24,5/21/24,1153.0,DEM,Biden,Joe Biden,42.1,485.0
ActiVote,,5/6/24,5/21/24,1153.0,REP,Trump,Donald Trump,44.9,518.0
ActiVote,,5/6/24,5/21/24,1153.0,IND,Kennedy,Robert F. Kennedy,13.0,150.0
Morning Consult,,5/18/24,5/20/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/18/24,5/20/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Quinnipiac,,5/16/24,5/20/24,1374.0,DEM,Biden,Joe Biden,48.0,660.0
Quinnipiac,,5/16/24,5/20/24,1374.0,REP,Trump,Donald Trump,47.0,646.0
Quinnipiac,,5/16/24,5/20/24,1374.0,DEM,Biden,Joe Biden,41.0,563.0
Quinnipiac,,5/16/24,5/20/24,1374.0,REP,Trump,Donald Trump,38.0,522.0
Quinnipiac,,5/16/24,5/20/24,1374.0,IND,Kennedy,Robert F. Kennedy,14.0,192.0
Quinnipiac,,5/16/24,5/20/24,1374.0,IND,West,Cornel West,2.0,27.0
Quinnipiac,,5/16/24,5/20/24,1374.0,GRE,Stein,Jill Stein,2.0,27.0
U. New Hampshire,Massachusetts,5/16/24,5/20/24,526.0,DEM,Biden,Joe Biden,55.0,289.0
U. New Hampshire,Massachusetts,5/16/24,5/20/24,526.0,REP,Trump,Donald Trump,26.0,137.0
U. New Hampshire,Massachusetts,5/16/24,5/20/24,526.0,IND,Kennedy,Robert F. Kennedy,10.0,53.0
U. New Hampshire,Massachusetts,5/16/24,5/20/24,526.0,GRE,Stein,Jill Stein,2.0,11.0
U. New Hampshire,Massachusetts,5/16/24,5/20/24,526.0,IND,West,Cornel West,1.0,5.0
U. New Hampshire,Massachusetts,5/16/24,5/20/24,526.0,DEM,Biden,Joe Biden,68.0,358.0
U. New Hampshire,Massachusetts,5/16/24,5/20/24,526.0,REP,Trump,Donald Trump,32.0,168.0
U. New Hampshire,Rhode Island,5/16/24,5/20/24,538.0,DEM,Biden,Joe Biden,52.0,280.0
U. New Hampshire,Rhode Island,5/16/24,5/20/24,538.0,REP,Trump,Donald Trump,33.0,178.0
U. New Hampshire,Rhode Island,5/16/24,5/20/24,538.0,IND,Kennedy,Robert F. Kennedy,6.0,32.0
U. New Hampshire,Rhode Island,5/16/24,5/20/24,538.0,GRE,Stein,Jill Stein,0.0,0.0
U. New Hampshire,Rhode Island,5/16/24,5/20/24,538.0,IND,West,Cornel West,1.0,5.0
U. New Hampshire,Rhode Island,5/16/24,5/20/24,538.0,DEM,Biden,Joe Biden,60.0,323.0
U. New Hampshire,Rhode Island,5/16/24,5/20/24,538.0,REP,Trump,Donald Trump,40.0,215.0
U. New Hampshire,New Hampshire,5/16/24,5/20/24,1140.0,DEM,Biden,Joe Biden,44.0,502.0
U. New Hampshire,New Hampshire,5/16/24,5/20/24,1140.0,REP,Trump,Donald Trump,41.0,467.0
U. New Hampshire,New Hampshire,5/16/24,5/20/24,1140.0,IND,Kennedy,Robert F. Kennedy,3.0,34.0
U. New Hampshire,New Hampshire,5/16/24,5/20/24,1140.0,GRE,Stein,Jill Stein,2.0,23.0
U. New Hampshire,New Hampshire,5/16/24,5/20/24,1140.0,IND,West,Cornel West,1.0,11.0
U. New Hampshire,New Hampshire,5/16/24,5/20/24,1140.0,DEM,Biden,Joe Biden,52.0,593.0
U. New Hampshire,New Hampshire,5/16/24,5/20/24,1140.0,REP,Trump,Donald Trump,48.0,547.0
Praecones Analytica,New Hampshire,5/15/24,5/20/24,862.0,DEM,Biden,Joe Biden,36.5,315.0
Praecones Analytica,New Hampshire,5/15/24,5/20/24,862.0,REP,Trump,Donald Trump,36.6,315.0
Praecones Analytica,New Hampshire,5/15/24,5/20/24,862.0,IND,Kennedy,Robert F. Kennedy,14.6,126.0
Morning Consult,,5/17/24,5/19/24,10172.0,DEM,Biden,Joe Biden,43.0,4374.0
Morning Consult,,5/17/24,5/19/24,10172.0,REP,Trump,Donald Trump,44.0,4476.0
KAConsulting LLC,Michigan,5/15/24,5/19/24,600.0,DEM,Biden,Joe Biden,44.0,264.0
KAConsulting LLC,Michigan,5/15/24,5/19/24,600.0,REP,Trump,Donald Trump,45.0,270.0
KAConsulting LLC,Michigan,5/15/24,5/19/24,600.0,DEM,Biden,Joe Biden,41.0,246.0
KAConsulting LLC,Michigan,5/15/24,5/19/24,600.0,REP,Trump,Donald Trump,42.0,252.0
KAConsulting LLC,Michigan,5/15/24,5/19/24,600.0,IND,Kennedy,Robert F. Kennedy,7.0,42.0
KAConsulting LLC,Michigan,5/15/24,5/19/24,600.0,IND,West,Cornel West,2.0,12.0
KAConsulting LLC,Michigan,5/15/24,5/19/24,600.0,LIB,Mapstead,Lars Mapstead,1.0,6.0
KAConsulting LLC,Michigan,5/15/24,5/19/24,600.0,GRE,Stein,Jill Stein,1.0,6.0
KAConsulting LLC,Pennsylvania,5/15/24,5/19/24,600.0,DEM,Biden,Joe Biden,44.0,264.0
KAConsulting LLC,Pennsylvania,5/15/24,5/19/24,600.0,REP,Trump,Donald Trump,44.0,264.0
KAConsulting LLC,Pennsylvania,5/15/24,5/19/24,600.0,DEM,Biden,Joe Biden,39.0,234.0
KAConsulting LLC,Pennsylvania,5/15/24,5/19/24,600.0,REP,Trump,Donald Trump,41.0,246.0
KAConsulting LLC,Pennsylvania,5/15/24,5/19/24,600.0,IND,Kennedy,Robert F. Kennedy,9.0,54.0
KAConsulting LLC,Pennsylvania,5/15/24,5/19/24,600.0,IND,West,Cornel West,1.0,6.0
KAConsulting LLC,Pennsylvania,5/15/24,5/19/24,600.0,LIB,Mapstead,Lars Mapstead,1.0,6.0
KAConsulting LLC,Pennsylvania,5/15/24,5/19/24,600.0,GRE,Stein,Jill Stein,3.0,18.0
KAConsulting LLC,Wisconsin,5/15/24,5/19/24,600.0,DEM,Biden,Joe Biden,45.0,270.0
KAConsulting LLC,Wisconsin,5/15/24,5/19/24,600.0,REP,Trump,Donald Trump,45.0,270.0
KAConsulting LLC,Wisconsin,5/15/24,5/19/24,600.0,DEM,Biden,Joe Biden,42.0,252.0
KAConsulting LLC,Wisconsin,5/15/24,5/19/24,600.0,REP,Trump,Donald Trump,42.0,252.0
KAConsulting LLC,Wisconsin,5/15/24,5/19/24,600.0,IND,Kennedy,Robert F. Kennedy,7.0,42.0
KAConsulting LLC,Wisconsin,5/15/24,5/19/24,600.0,IND,West,Cornel West,1.0,6.0
KAConsulting LLC,Wisconsin,5/15/24,5/19/24,600.0,LIB,Mapstead,Lars Mapstead,1.0,6.0
KAConsulting LLC,Wisconsin,5/15/24,5/19/24,600.0,GRE,Stein,Jill Stein,2.0,12.0
Morning Consult,,5/16/24,5/18/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/16/24,5/18/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Change Research,North Carolina,5/13/24,5/18/24,835.0,DEM,Biden,Joe Biden,43.0,359.0
Change Research,North Carolina,5/13/24,5/18/24,835.0,REP,Trump,Donald Trump,45.0,376.0
Change Research,North Carolina,5/13/24,5/18/24,835.0,DEM,Biden,Joe Biden,38.0,317.0
Change Research,North Carolina,5/13/24,5/18/24,835.0,REP,Trump,Donald Trump,41.0,342.0
Change Research,North Carolina,5/13/24,5/18/24,835.0,IND,Kennedy,Robert F. Kennedy,11.0,92.0
Morning Consult,,5/15/24,5/17/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/15/24,5/17/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
PPP,Washington,5/15/24,5/16/24,615.0,DEM,Biden,Joe Biden,55.0,338.0
PPP,Washington,5/15/24,5/16/24,615.0,REP,Trump,Donald Trump,39.0,240.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,DEM,Biden,Joe Biden,47.0,780.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,REP,Trump,Donald Trump,53.0,880.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,DEM,Biden,Joe Biden,40.0,664.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,REP,Trump,Donald Trump,45.0,747.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,IND,Kennedy,Robert F. Kennedy,14.0,232.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,DEM,Biden,Joe Biden,36.0,598.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,REP,Trump,Donald Trump,44.0,730.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,IND,Kennedy,Robert F. Kennedy,12.0,199.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,IND,West,Cornel West,1.0,17.0
HarrisX/Harris Poll,,5/15/24,5/16/24,1660.0,GRE,Stein,Jill Stein,1.0,17.0
Morning Consult,,5/14/24,5/16/24,4000.0,DEM,Biden,Joe Biden,43.0,1720.0
Morning Consult,,5/14/24,5/16/24,4000.0,REP,Trump,Donald Trump,44.0,1760.0
Cygnal,,5/14/24,5/16/24,1500.0,DEM,Biden,Joe Biden,45.0,675.0
Cygnal,,5/14/24,5/16/24,1500.0,REP,Trump,Donald Trump,45.8,687.0
Cygnal,,5/14/24,5/16/24,1500.0,DEM,Biden,Joe Biden,37.7,566.0
Cygnal,,5/14/24,5/16/24,1500.0,REP,Trump,Donald Trump,40.8,612.0
Cygnal,,5/14/24,5/16/24,1500.0,IND,Kennedy,Robert F. Kennedy,8.8,132.0
Cygnal,,5/14/24,5/16/24,1500.0,GRE,Stein,Jill Stein,2.4,36.0
Cygnal,,5/14/24,5/16/24,1500.0,IND,West,Cornel West,2.3,34.0
Echelon Insights,,5/13/24,5/16/24,1023.0,DEM,Biden,Joe Biden,46.0,471.0
Echelon Insights,,5/13/24,5/16/24,1023.0,REP,Trump,Donald Trump,49.0,501.0
Echelon Insights,,5/13/24,5/16/24,1023.0,DEM,Biden,Joe Biden,38.0,389.0
Echelon Insights,,5/13/24,5/16/24,1023.0,REP,Trump,Donald Trump,43.0,440.0
Echelon Insights,,5/13/24,5/16/24,1023.0,IND,Kennedy,Robert F. Kennedy,9.0,92.0
Echelon Insights,,5/13/24,5/16/24,1023.0,GRE,Stein,Jill Stein,3.0,31.0
Echelon Insights,,5/13/24,5/16/24,1023.0,IND,West,Cornel West,1.0,10.0
Elway,Washington,5/13/24,5/16/24,403.0,DEM,Biden,Joe Biden,42.0,169.0
Elway,Washington,5/13/24,5/16/24,403.0,REP,Trump,Donald Trump,34.0,137.0
YouGov,Florida,5/10/24,5/16/24,1181.0,DEM,Biden,Joe Biden,45.0,531.0
YouGov,Florida,5/10/24,5/16/24,1181.0,REP,Trump,Donald Trump,54.0,638.0
YouGov,Florida,5/10/24,5/16/24,1174.0,DEM,Biden,Joe Biden,36.0,423.0
YouGov,Florida,5/10/24,5/16/24,1174.0,REP,Trump,Donald Trump,49.0,575.0
YouGov,Florida,5/10/24,5/16/24,1174.0,GRE,Stein,Jill Stein,3.0,35.0
YouGov,Arizona,5/10/24,5/16/24,1193.0,DEM,Biden,Joe Biden,47.0,561.0
YouGov,Arizona,5/10/24,5/16/24,1193.0,REP,Trump,Donald Trump,52.0,620.0
YouGov,Arizona,5/10/24,5/16/24,1192.0,DEM,Biden,Joe Biden,40.0,477.0
YouGov,Arizona,5/10/24,5/16/24,1192.0,REP,Trump,Donald Trump,44.0,524.0
YouGov,Arizona,5/10/24,5/16/24,1192.0,GRE,Stein,Jill Stein,5.0,60.0
Prime Group,Arizona,5/9/24,5/16/24,490.0,DEM,Biden,Joe Biden,49.0,240.0
Prime Group,Arizona,5/9/24,5/16/24,490.0,REP,Trump,Donald Trump,51.0,250.0
Prime Group,Arizona,5/9/24,5/16/24,490.0,DEM,Biden,Joe Biden,40.0,196.0
Prime Group,Arizona,5/9/24,5/16/24,490.0,REP,Trump,Donald Trump,44.0,216.0
Prime Group,Arizona,5/9/24,5/16/24,490.0,IND,Kennedy,Robert F. Kennedy,11.0,54.0
Prime Group,Arizona,5/9/24,5/16/24,490.0,IND,West,Cornel West,3.0,15.0
Prime Group,Arizona,5/9/24,5/16/24,490.0,GRE,Stein,Jill Stein,2.0,10.0
Prime Group,Florida,5/9/24,5/16/24,486.0,DEM,Biden,Joe Biden,47.0,228.0
Prime Group,Florida,5/9/24,5/16/24,486.0,REP,Trump,Donald Trump,53.0,258.0
Prime Group,Florida,5/9/24,5/16/24,486.0,DEM,Biden,Joe Biden,39.0,190.0
Prime Group,Florida,5/9/24,5/16/24,486.0,REP,Trump,Donald Trump,48.0,233.0
Prime Group,Florida,5/9/24,5/16/24,486.0,IND,Kennedy,Robert F. Kennedy,9.0,44.0
Prime Group,Florida,5/9/24,5/16/24,486.0,IND,West,Cornel West,3.0,15.0
Prime Group,Florida,5/9/24,5/16/24,486.0,GRE,Stein,Jill Stein,1.0,5.0
Prime Group,Georgia,5/9/24,5/16/24,470.0,DEM,Biden,Joe Biden,49.0,230.0
